loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G)
2018-10-13 00:47:16.266 -0400,1,1539406034.986144,42.39111290290572,-72.52559720143343,77.56594,-1,-1,10,65,-9999,889389.406563375,0.1431884765625,-0.205413818359375,-0.9693145751953125,889389.3878873751,-0.109734889710293,0.1699100113913413,0.2132944973640919,0.02475745044648647,-0.2198945730924606,-0.01381908915936947,0.1261963397264481,-0.02811099588871002,-0.06545192003250122,XArbitraryZVertical,0.1105285957455635,0.07842741161584854,-0.04531310871243477,0.9897369146347046,0.1652617901563644,-0.2116808891296387,-0.9632651209831238
2018-10-13 00:47:16.688 -0400,2,1539406034.986144,42.39111290290572,-72.52559720143343,77.56594,-1,-1,10,65,-9999,889389.431618375,0.1550140380859375,-0.222991943359375,-0.9467926025390625,889389.4129423751,-0.1119352892463717,0.1691646918134407,0.2143183250376251,0.07515688240528107,0.01648078113794327,-0.1006589084863663,-0.01146158576011658,0.004475221037864685,-0.009222924709320068,XArbitraryZVertical,0.1111036390066147,0.07790396362543106,-0.04639723151922226,0.9896636009216309,0.1645072400569916,-0.2126813977956772,-0.9631739258766174
2018-10-13 00:47:16.909 -0400,3,1539406034.986144,42.39111290290572,-72.52559720143343,77.56594,-1,-1,10,65,-9999,889389.4566733751,0.1710662841796875,-0.200439453125,-0.9728240966796875,889389.437966375,-0.1136217051298492,0.1688017496713458,0.2150475098687238,-0.008167432621121407,-0.03897197544574738,-0.02198127843439579,0.00325736403465271,-0.01013216376304626,0.01096248626708984,XArbitraryZVertical,0.1115211322903633,0.07760685682296753,-0.04721915721893311,0.9896012544631958,0.1641315519809723,-0.2133938372135162,-0.9630804061889648
2018-10-13 00:47:16.979 -0400,4,1539406034.986144,42.39111290290572,-72.52559720143343,77.56594,-1,-1,10,65,-9999,889389.4817283751,0.14752197265625,-0.2046966552734375,-0.979583740234375,889389.463021375,-0.1135234682449264,0.1692942735261317,0.2136121991098955,-0.07411493360996246,-0.02755959704518318,0.0009123192867264152,0.007583901286125183,0.008622229099273682,-0.009813606739044189,XArbitraryZVertical,0.1108194589614868,0.07790284603834152,-0.04720765352249146,0.9896574020385742,0.1646573096513748,-0.2119913697242737,-0.9633004069328308
2018-10-13 00:47:16.986 -0400,5,1539406034.986144,42.39111290290572,-72.52559720143343,77.56594,-1,-1,10,65,-9999,889389.5067533751,0.1449737548828125,-0.2147064208984375,-0.9772796630859375,889389.4880763751,-0.1125877690349843,0.1683374521475761,0.2124382999089355,-0.02968688309192657,0.01057805120944977,0.00885719433426857,-0.01265406608581543,0.0075664222240448,-0.01572901010513306,XArbitraryZVertical,0.1101802885532379,0.07751916348934174,-0.04685011878609657,0.9897758364677429,0.1637771129608154,-0.2108440101146698,-0.9637021422386169
2018-10-13 00:47:16.991 -0400,6,1539406034.986144,42.39111290290572,-72.52559720143343,77.56594,-1,-1,10,65,-9999,889389.531808375,0.1421661376953125,-0.2044219970703125,-0.9574737548828125,889389.5131313751,-0.11279008399525,0.1691949463039991,0.2125891212094473,0.007507489994168282,0.0346640944480896,-0.01978416927158833,-0.01967006921768188,-0.005195081233978271,-0.01222378015518188,XArbitraryZVertical,0.1102828085422516,0.07792748510837555,-0.04689621925354004,0.989730179309845,0.1645980626344681,-0.2109914422035217,-0.9635300040245056
2018-10-13 00:47:17.004 -0400,7,1539406034.986144,42.39111290290572,-72.52559720143343,77.56594,-1,-1,10,65,-9999,889389.556862375,0.1582794189453125,-0.2073211669921875,-0.952239990234375,889389.538155375,-0.1132662018578347,0.1699494966422486,0.212532773334016,0.01079155132174492,0.03461026400327682,-0.02404442802071571,-0.02239798009395599,0.005583569407463074,0.005333185195922852,XArbitraryZVertical,0.1102912798523903,0.07827645540237427,-0.04709275811910629,0.9896923303604126,0.1653270572423935,-0.2109363526105881,-0.9634172320365906
2018-10-13 00:47:17.010 -0400,8,1539406034.986144,42.39111290290572,-72.52559720143343,77.56594,-1,-1,10,65,-9999,889389.5819173751,0.167694091796875,-0.217010498046875,-0.959930419921875,889389.563210375,-0.1139658417381626,0.1707237318893015,0.2127786346980182,0.02161681465804577,0.0355694517493248,-0.02714261785149574,-0.007082775235176086,0.004114910960197449,0.01177603006362915,XArbitraryZVertical,0.1104585453867912,0.07861293852329254,-0.04738511517643929,0.9896330237388611,0.1660640984773636,-0.2111766785383224,-0.9632378220558167
2018-10-13 00:47:17.014 -0400,9,1539406034.986144,42.39111290290572,-72.52559720143343,77.56594,-1,-1,10,65,-9999,889389.6069723751,0.1810455322265625,-0.2285003662109375,-0.9619903564453125,889389.588265375,-0.1147680061110833,0.1711007306182009,0.2136522863585922,0.05592745915055275,0.01710870489478111,-0.02351872064173222,0.0006269514560699463,-0.0007380098104476929,0.006236374378204346,XArbitraryZVertical,0.1109308823943138,0.0787263810634613,-0.0477214977145195,0.9895550608634949,0.1663957536220551,-0.2120305448770523,-0.9629929661750793
2018-10-13 00:47:17.022 -0400,10,1539406034.986144,42.39111290290572,-72.52559720143343,77.56594,-1,-1,10,65,-9999,889389.6319973751,0.182830810546875,-0.238525390625,-0.9742279052734375,889389.6133203751,-0.1157450425068128,0.1710252689459648,0.2145151898337344,0.03329401835799217,-0.002018418163061142,-0.03770431503653526,0.01490624248981476,-0.01663368940353394,0.0005598664283752441,XArbitraryZVertical,0.1113939881324768,0.07860619574785233,-0.04816986247897148,0.989490807056427,0.1662918776273727,-0.2128737568855286,-0.9628248810768127
