loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G)
2018-10-13 13:00:10.927 -0400,19,1539450005.347001,42.39696533709694,-72.52476250328607,81.9389,-1,-1,10,65,-9999,1455.547927166667,0.5389404296875,0.1826171875,-0.9681396484375,1455.520430166667,-0.3316568815411561,0.3451035860637887,0.008475994500491277,0.3296167254447937,-0.1856933534145355,-0.1640350818634033,0.08487480878829956,0.1144939586520195,-0.02583622932434082,XArbitraryZVertical,0.03245958313345909,0.1686510443687439,-0.1618992984294891,0.9717448353767395,0.3382819294929504,-0.008475893177092075,-0.9410064220428467
2018-10-13 13:00:10.946 -0400,20,1539450005.347001,42.39696533709694,-72.52476250328607,81.9389,-1,-1,10,65,-9999,1455.572981166667,0.65008544921875,0.140472412109375,-0.9523773193359375,1455.545485166667,-0.341666924188193,0.3371795206465365,0.01597122540126377,0.535786509513855,-0.4324147701263428,-0.3558410108089447,0.1577714085578918,0.1374762803316116,-0.04493916034698486,XArbitraryZVertical,0.03628228604793549,0.1640064567327499,-0.1662680059671402,0.9716669917106628,0.3307844996452332,-0.01597054675221443,-0.9435709714889526
2018-10-13 13:00:11.116 -0400,21,1539450005.347001,42.39696533709694,-72.52476250328607,81.9389,-1,-1,10,65,-9999,1455.598006166667,0.69610595703125,0.189788818359375,-0.888153076171875,1455.570540166667,-0.3605909739749065,0.319762311242584,0.03206748747280435,1.125352621078491,-0.9340720176696777,-0.5946314930915833,0.3209068179130554,0.1796450018882751,-0.03157049417495728,XArbitraryZVertical,0.04411644488573074,0.1537620574235916,-0.1744996607303619,0.9715747237205505,0.3141792714595795,-0.03206199035048485,-0.9488219618797302
2018-10-13 13:00:11.142 -0400,22,1539450005.347001,42.39696533709694,-72.52476250328607,81.9389,-1,-1,10,65,-9999,1455.623061166667,0.6732635498046875,0.0558624267578125,-0.85992431640625,1455.595564166667,-0.3902363809324889,0.290074844533544,0.06317650138985181,1.858695507049561,-1.450091481208801,-0.8748120069503784,0.3837514221668243,0.238885223865509,0.0337490439414978,XArbitraryZVertical,0.05866631865501404,0.135657325387001,-0.187273308634758,0.9711234569549561,0.2854532897472382,-0.06313448399305344,-0.9563106894493103
2018-10-13 13:00:11.149 -0400,23,1539450005.347001,42.39696533709694,-72.52476250328607,81.9389,-1,-1,10,65,-9999,1455.648116166667,0.5055389404296875,-0.004608154296875,-0.9735870361328125,1455.620619166667,-0.4316160370446318,0.2489485018314793,0.1150944702752394,2.831714868545532,-2.006526708602905,-1.116886138916016,0.4495047628879547,0.2133970558643341,0.09368020296096802,XArbitraryZVertical,0.08228859305381775,0.1088516488671303,-0.2051534652709961,0.9691690802574158,0.2447548806667328,-0.1148405373096466,-0.962759792804718
2018-10-13 13:00:11.169 -0400,24,1539450005.347001,42.39696533709694,-72.52476250328607,81.9389,-1,-1,10,65,-9999,1455.673140166667,0.17730712890625,-0.1777496337890625,-0.78167724609375,1455.645674166667,-0.4806166686682734,0.1995651228614601,0.189477714924686,3.715327978134155,-2.339452505111694,-1.30226457118988,0.4041208624839783,0.1771002560853958,0.1000771522521973,XArbitraryZVertical,0.1150248944759369,0.07391833513975143,-0.2266038656234741,0.9643405675888062,0.1946950703859329,-0.1883459836244583,-0.9626107215881348
2018-10-13 13:00:11.212 -0400,25,1539450005.347001,42.39696533709694,-72.52476250328607,81.9389,-1,-1,10,65,-9999,1455.698195166667,-0.1275482177734375,-0.5579986572265625,-0.579345703125,1455.670699166667,-0.5314086726909618,0.1458814943035362,0.278220222420428,4.053531646728516,-2.625167369842529,-1.378707408905029,0.1387439668178558,0.05133238434791565,0.0874100923538208,XArbitraryZVertical,0.1523920446634293,0.03332507237792015,-0.2496106177568436,0.9556972980499268,0.1397747099399567,-0.2746447324752808,-0.9513322114944458
2018-10-13 13:00:11.224 -0400,26,1539450005.347001,42.39696533709694,-72.52476250328607,81.9389,-1,-1,10,65,-9999,1455.723250166667,-0.2001800537109375,-0.834716796875,-0.347320556640625,1455.695754166667,-0.5816522102714796,0.09626060029817228,0.3863270391633594,4.951470375061035,-2.657264709472656,-1.287270784378052,-0.06606397032737732,0.001102060079574585,0.2077620029449463,XArbitraryZVertical,0.1972299665212631,-0.009746931493282318,-0.2722374200820923,0.9417477250099182,0.08902845531702042,-0.3767887055873871,-0.9220106601715088
2018-10-13 13:00:11.415 -0400,27,1539450005.347001,42.39696533709694,-72.52476250328607,81.9389,-1,-1,10,65,-9999,1455.748305166667,-0.0382080078125,-0.7449798583984375,-0.3676605224609375,1455.720809166667,-0.6233498823961371,0.05105256602477986,0.5135124669856973,5.026042461395264,-2.371935606002808,-1.009771466255188,-0.2753141820430756,-0.2853868901729584,0.4322365522384644,XArbitraryZVertical,0.2492016702890396,-0.05435044690966606,-0.2903353273868561,0.9223052263259888,0.04444869607686996,-0.4912397265434265,-0.8698891401290894
2018-10-13 13:00:11.425 -0400,28,1539450005.347001,42.39696533709694,-72.52476250328607,81.9389,-1,-1,10,65,-9999,1455.773329166667,-0.2433013916015625,-0.9727783203125,-0.39910888671875,1455.745864166667,-0.6529232588359157,0.01330738157645744,0.6260937290912749,4.099170684814453,-1.992393016815186,-0.7808868288993835,-0.09482835233211517,-0.1281121373176575,0.3816614151000977,XArbitraryZVertical,0.2937174439430237,-0.09276280552148819,-0.3031606078147888,0.9017847776412964,0.01078294590115547,-0.5859838724136353,-0.8102502226829529
