loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G)
2018-10-12 23:19:09.035 -0400,1,1539400746.089393,42.39113271914586,-72.52560438088553,73.00165,-1,-1,10,65,-9999,888413.2332107917,0.399444580078125,0.071136474609375,-0.9434814453125,888413.2081557917,-0.1227984405633746,0.3899321274384982,-0.05585982028833512,0.1153014451265335,-0.09486988931894302,-0.1146387755870819,0.01418977975845337,-0.007872402667999268,-0.0239412784576416,XArbitraryZVertical,-0.01546260714530945,0.194973886013031,-0.06557470560073853,0.9784916639328003,0.3795327246189117,0.05583077296614647,-0.9234921932220459
2018-10-12 23:19:09.121 -0400,2,1539400746.089393,42.39113271914586,-72.52560438088553,73.00165,-1,-1,10,65,-9999,888413.2582657917,0.3992156982421875,0.0394744873046875,-0.937530517578125,888413.2332107917,-0.1264207752332893,0.3882416200280209,-0.05470548497760915,0.1122966185212135,-0.06705006211996078,-0.1147198751568794,0.01137861609458923,0.01001906394958496,-0.02322667837142944,XArbitraryZVertical,-0.01460119802504778,0.1941418200731277,-0.06722392141819,0.9785585403442383,0.3779951632022858,0.05467820167541504,-0.9241915345191956
2018-10-12 23:19:09.233 -0400,3,1539400746.089393,42.39113271914586,-72.52560438088553,73.00165,-1,-1,10,65,-9999,888413.2833207917,0.3871917724609375,0.076873779296875,-0.942138671875,888413.2582657917,-0.1302069759536621,0.3867127883383225,-0.05339090806368964,0.07579901069402695,-0.03996356949210167,-0.1097819656133652,0.01586273312568665,-0.0177362747490406,-0.01043814420700073,XArbitraryZVertical,-0.01364278048276901,0.19338259100914,-0.06894055753946304,0.9786032438278198,0.3766085803508759,0.0533655472099781,-0.9248340725898743
2018-10-12 23:19:09.266 -0400,4,1539400746.089393,42.39113271914586,-72.52560438088553,73.00165,-1,-1,10,65,-9999,888413.3083447918,0.3782806396484375,0.06011962890625,-0.9440765380859375,888413.2833207917,-0.1330247454659387,0.3852282265062251,-0.0526838571515814,0.0678384006023407,-0.05364121496677399,-0.08406794816255569,0.01587927341461182,-0.004228092730045319,-0.0117068886756897,XArbitraryZVertical,-0.01307628769427538,0.1926539838314056,-0.07024239748716354,0.9786620736122131,0.3752492666244507,0.05265948921442032,-0.9254269003868103
2018-10-12 23:19:09.274 -0400,5,1539400746.089393,42.39113271914586,-72.52560438088553,73.00165,-1,-1,10,65,-9999,888413.3333997917,0.3784027099609375,0.0403289794921875,-0.9674530029296875,888413.3083447918,-0.1352973876593334,0.3837316166323316,-0.05078673780713192,0.08067129552364349,-0.03867056965827942,-0.06460916996002197,-0.01306074857711792,-0.002714984118938446,-0.0141681432723999,XArbitraryZVertical,-0.01198172383010387,0.1918781399726868,-0.07116600871086121,0.9787617325782776,0.3739005923271179,0.05076490715146065,-0.9260784387588501
2018-10-12 23:19:09.342 -0400,6,1539400746.089393,42.39113271914586,-72.52560438088553,73.00165,-1,-1,10,65,-9999,888413.3584547917,0.381866455078125,0.0579681396484375,-0.951446533203125,888413.3333997917,-0.1374938260841056,0.3825365992007482,-0.05036059030160141,0.03302742168307304,-0.07464396953582764,-0.07259638607501984,0.006806492805480957,-0.003723703324794769,-0.04338037967681885,XArbitraryZVertical,-0.01160545740276575,0.1912930309772491,-0.07219377905130386,0.9788055419921875,0.372801661491394,0.05033930391073227,-0.9265446066856384
2018-10-12 23:19:09.352 -0400,7,1539400746.089393,42.39113271914586,-72.52560438088553,73.00165,-1,-1,10,65,-9999,888413.3835097917,0.3776092529296875,0.0643310546875,-0.9085540771484375,888413.3584547917,-0.1391249165197658,0.380643206347783,-0.05089062606488517,0.01449390780180693,-0.09047827124595642,-0.0663285031914711,0.0002401471138000488,-0.00568738579750061,-0.02901393175125122,XArbitraryZVertical,-0.0117781488224864,0.1903925985097885,-0.07303068786859512,0.9789168834686279,0.3710367381572723,0.05086866393685341,-0.9272238612174988
2018-10-12 23:19:09.383 -0400,8,1539400746.089393,42.39113271914586,-72.52560438088553,73.00165,-1,-1,10,65,-9999,888413.4085337918,0.385162353515625,0.0697174072265625,-0.8868408203125,888413.3835097917,-0.1416013376346006,0.377645993338478,-0.05024576566498436,0.08028440177440643,-0.1211365163326263,-0.0891997292637825,0.007113486528396606,0.01615110784769058,0.01832789182662964,XArbitraryZVertical,-0.01133772917091846,0.1889190673828125,-0.07416556775569916,0.9791222810745239,0.3682680130004883,0.05022462457418442,-0.9283620715141296
2018-10-12 23:19:09.389 -0400,9,1539400746.089393,42.39113271914586,-72.52560438088553,73.00165,-1,-1,10,65,-9999,888413.4335887918,0.388427734375,0.047698974609375,-0.910308837890625,888413.4085337918,-0.1444574205229709,0.3748783570752398,-0.04960527359152772,0.05583130195736885,-0.1006938815116882,-0.1045351475477219,0.01197662949562073,0.01279299706220627,0.03602063655853271,XArbitraryZVertical,-0.01085866335779428,0.1875588893890381,-0.07548939436674118,0.9792880415916443,0.3657089173793793,0.04958493262529373,-0.9294074773788452
2018-10-12 23:19:09.394 -0400,10,1539400746.089393,42.39113271914586,-72.52560438088553,73.00165,-1,-1,10,65,-9999,888413.4586437917,0.394500732421875,0.06121826171875,-0.9211883544921875,888413.4335887918,-0.1475942887242316,0.3720809099239339,-0.05024891160973498,-0.01709356531500816,-0.1023824587464333,-0.1396952569484711,0.02473679184913635,-0.00385630875825882,0.02561181783676147,XArbitraryZVertical,-0.01098761893808842,0.1862277537584305,-0.07706916332244873,0.9794175624847412,0.3630958497524261,0.05022776871919632,-0.9303969740867615
