XAccel,YAccel,ZAccel
0.5507049560546875,0.2465972900390625,-0.81695556640625
0.552886962890625,0.251495361328125,-0.80322265625
0.558624267578125,0.2301177978515625,-0.7866058349609375
0.5711212158203125,0.237030029296875,-0.7761077880859375
0.593780517578125,0.2668304443359375,-0.7995452880859375
0.6293487548828125,0.29327392578125,-0.832061767578125
0.6387481689453125,0.2709197998046875,-0.8290557861328125
0.6438140869140625,0.2778472900390625,-0.7835235595703125
0.6304473876953125,0.2417144775390625,-0.7873077392578125
0.6205596923828125,0.1617279052734375,-0.8038787841796875
0.597320556640625,0.1323699951171875,-0.80487060546875
0.56365966796875,0.1166534423828125,-0.7737579345703125
0.535919189453125,0.0345916748046875,-0.8038177490234375
0.4999847412109375,0.0133819580078125,-0.83917236328125
0.4413909912109375,0.0174407958984375,-0.84649658203125
0.4198455810546875,0.0007171630859375,-0.867431640625
0.380279541015625,-0.020965576171875,-0.8901519775390625
0.3890533447265625,0.009735107421875,-0.901611328125
0.3625946044921875,0.0086822509765625,-0.8683624267578125
0.3235321044921875,-0.05194091796875,-0.8751068115234375
0.3075408935546875,-0.08465576171875,-0.8696441650390625
0.2904510498046875,-0.097900390625,-0.8646087646484375
0.28009033203125,-0.120880126953125,-0.8785400390625
0.259674072265625,-0.21160888671875,-0.87481689453125
0.2450714111328125,-0.2521514892578125,-0.890350341796875
0.237548828125,-0.291656494140625,-0.8916015625
0.275238037109375,-0.414886474609375,-0.98516845703125
0.2793121337890625,-0.4670257568359375,-1.00140380859375
0.257965087890625,-0.41876220703125,-0.9156494140625
0.227294921875,-0.431060791015625,-0.8893585205078125
0.23431396484375,-0.5897979736328125,-0.8585662841796875
0.255340576171875,-0.65545654296875,-0.85845947265625
0.2642059326171875,-0.6197662353515625,-0.8195953369140625
0.28619384765625,-0.6424713134765625,-0.778778076171875
0.2961273193359375,-0.7914581298828125,-0.7508392333984375
0.3052520751953125,-0.7221527099609375,-0.71282958984375
0.3196868896484375,-0.618682861328125,-0.6570281982421875
0.3736114501953125,-0.69488525390625,-0.660308837890625
0.40087890625,-0.8404541015625,-0.6764984130859375
0.3972015380859375,-0.810791015625,-0.70330810546875
0.3806915283203125,-0.7636260986328125,-0.7019500732421875
0.4068756103515625,-0.72991943359375,-0.7331085205078125
0.4583587646484375,-0.69659423828125,-0.7848663330078125
0.5150604248046875,-0.6845550537109375,-0.7594451904296875
0.5717315673828125,-0.6778564453125,-0.729644775390625
0.58868408203125,-0.6021728515625,-0.6944122314453125
0.5506439208984375,-0.5091552734375,-0.5955963134765625
0.5626068115234375,-0.5300445556640625,-0.5993804931640625
0.5840606689453125,-0.5538787841796875,-0.6440277099609375
0.5919036865234375,-0.5966796875,-0.6259765625
0.5579376220703125,-0.4945068359375,-0.5993194580078125
0.5125885009765625,-0.4391632080078125,-0.573028564453125
0.4908905029296875,-0.4188079833984375,-0.5708770751953125
0.4630279541015625,-0.4672088623046875,-0.579833984375
0.45361328125,-0.5120849609375,-0.5821075439453125
0.44769287109375,-0.56134033203125,-0.5867919921875
0.46051025390625,-0.610992431640625,-0.5994415283203125
0.4868621826171875,-0.62744140625,-0.61859130859375
0.4990081787109375,-0.6473388671875,-0.6052703857421875
0.502655029296875,-0.6379852294921875,-0.5641632080078125
0.5336456298828125,-0.6855926513671875,-0.582855224609375
0.5641021728515625,-0.798431396484375,-0.570556640625
