XAccel,YAccel,ZAccel
0.6875,0.0345611572265625,-0.7436370849609375
0.6875,0.0345611572265625,-0.7436370849609375
0.6880340576171875,0.03460693359375,-0.7172698974609375
0.691009521484375,0.0258636474609375,-0.7162628173828125
0.699554443359375,0.0229644775390625,-0.7283477783203125
0.7012939453125,0.028350830078125,-0.7175445556640625
0.7084503173828125,0.0512847900390625,-0.71734619140625
0.7084503173828125,0.0512847900390625,-0.71734619140625
0.7238616943359375,0.0347900390625,-0.7254486083984375
0.7260589599609375,0.038726806640625,-0.7122039794921875
0.725067138671875,0.0294647216796875,-0.7068939208984375
0.7158203125,0.0128631591796875,-0.7022247314453125
0.7158203125,0.0128631591796875,-0.7022247314453125
0.7106170654296875,0.0050811767578125,-0.6798858642578125
0.7105560302734375,-0.0109710693359375,-0.669677734375
0.720245361328125,-0.0236053466796875,-0.6876373291015625
0.736785888671875,-0.0225372314453125,-0.682952880859375
0.745849609375,-0.0171051025390625,-0.6710662841796875
0.745849609375,-0.0171051025390625,-0.6710662841796875
0.7688446044921875,-0.0077362060546875,-0.6760101318359375
0.7898712158203125,0.016326904296875,-0.628204345703125
0.7842864990234375,0.069000244140625,-0.5807342529296875
0.8339691162109375,-0.0410308837890625,-0.6955413818359375
0.8778533935546875,-0.177093505859375,-0.6274261474609375
0.8778533935546875,-0.177093505859375,-0.6274261474609375
0.8585662841796875,-0.111236572265625,-0.52593994140625
0.8741302490234375,-0.151214599609375,-0.5912628173828125
0.9555206298828125,-0.186553955078125,-0.7057342529296875
1.0015869140625,-0.21221923828125,-0.7592620849609375
1.0227203369140625,-0.3202972412109375,-0.7763824462890625
1.146759033203125,-0.3885650634765625,-0.9107818603515625
1.146759033203125,-0.3885650634765625,-0.9107818603515625
1.18780517578125,-0.38421630859375,-1.058013916015625
1.14385986328125,-0.45672607421875,-1.1469268798828125
1.113922119140625,-0.6500244140625,-1.26043701171875
1.063629150390625,-0.67584228515625,-1.371734619140625
1.063629150390625,-0.67584228515625,-1.371734619140625
1.0233306884765625,-0.8067779541015625,-1.4481048583984375
0.9290313720703125,-0.8399200439453125,-1.4390716552734375
0.913421630859375,-0.758544921875,-1.3897247314453125
0.8426971435546875,-0.74072265625,-1.291229248046875
0.7216644287109375,-0.748077392578125,-1.215179443359375
0.6453857421875,-0.8307647705078125,-1.178680419921875
0.6453857421875,-0.8307647705078125,-1.178680419921875
0.5719757080078125,-0.8211517333984375,-1.0334014892578125
0.419830322265625,-0.5978851318359375,-0.7763671875
0.3293914794921875,-0.4098968505859375,-0.538909912109375
0.3021087646484375,-0.29803466796875,-0.3016510009765625
0.5111846923828125,-0.2573394775390625,0.0184326171875
0.5111846923828125,-0.2573394775390625,0.0184326171875
0.793365478515625,-0.1797027587890625,0.3359832763671875
0.88623046875,0.2317047119140625,0.714569091796875
0.9263916015625,0.4695892333984375,0.92852783203125
1.078704833984375,0.4390106201171875,1.340667724609375
1.2082672119140625,0.6323699951171875,1.9910430908203125
1.2082672119140625,0.6323699951171875,1.9910430908203125
1.6426544189453125,0.938323974609375,2.55322265625
1.501495361328125,2.0584716796875,3.8079071044921875
1.0721588134765625,1.5027313232421875,3.3176422119140625
1.391571044921875,3.786834716796875,1.30059814453125
0.8170623779296875,4.997222900390625,0.696197509765625
0.8170623779296875,4.997222900390625,0.696197509765625
2.1593017578125,7.454315185546875,3.141998291015625
5.4808807373046875,2.74346923828125,1.477203369140625
5.8101043701171875,-1.1487884521484375,3.4939422607421875
12.7479248046875,-11.962814331054688,-0.1140899658203125
0.6380157470703125,-3.5582275390625,0.9752960205078125
0.6380157470703125,-3.5582275390625,0.9752960205078125
0.4013214111328125,-1.00408935546875,-3.0687408447265625
-0.3552703857421875,-1.0273590087890625,-1.7920379638671875
-0.2121734619140625,-1.6805419921875,-0.5209808349609375
-0.0049591064453125,-0.917694091796875,-0.410186767578125
-0.2704010009765625,-0.45111083984375,-0.5067138671875
-0.2704010009765625,-0.45111083984375,-0.5067138671875
-0.2882232666015625,-0.5151214599609375,-0.5531463623046875
-0.363189697265625,-0.6316986083984375,-0.669097900390625
-0.2666015625,-0.6142120361328125,-0.7211151123046875
-0.32635498046875,-0.635406494140625,-0.6772918701171875
-0.3234100341796875,-0.66595458984375,-0.6055755615234375
-0.3234100341796875,-0.66595458984375,-0.6055755615234375
-0.312835693359375,-0.703948974609375,-0.63629150390625
-0.291229248046875,-0.6605224609375,-0.660675048828125
-0.3160858154296875,-0.576873779296875,-0.6734771728515625
-0.312591552734375,-0.64263916015625,-0.6780548095703125
-0.25689697265625,-0.5977630615234375,-0.54754638671875
-0.25689697265625,-0.5977630615234375,-0.54754638671875
-0.1462249755859375,-0.612060546875,-0.4324493408203125
0.0071868896484375,-0.5257415771484375,-0.316253662109375
0.109893798828125,-0.43841552734375,-0.296630859375
0.1537017822265625,-0.3441009521484375,-0.2677001953125
0.177337646484375,-0.325103759765625,-0.343902587890625
0.177337646484375,-0.325103759765625,-0.343902587890625
0.2158050537109375,-0.3046417236328125,-0.460845947265625
0.2406158447265625,-0.2631072998046875,-0.4710235595703125
0.32403564453125,-0.4022369384765625,-0.602935791015625
0.3462677001953125,-0.405059814453125,-0.615264892578125
0.312225341796875,-0.4475250244140625,-0.549102783203125
0.312225341796875,-0.4475250244140625,-0.549102783203125
0.4479217529296875,-0.5508575439453125,-0.9871368408203125
0.4801025390625,-0.628021240234375,-0.91705322265625
0.4180755615234375,-0.725250244140625,-0.87939453125
0.4685516357421875,-0.9080352783203125,-0.80401611328125
0.592803955078125,-1.0637359619140625,-0.795654296875
0.592803955078125,-1.0637359619140625,-0.795654296875
0.5518798828125,-0.9200897216796875,-0.7216033935546875
