XAccel,YAccel,ZAccel
0.4549713134765625,0.4001007080078125,-0.7750396728515625
0.47430419921875,0.4266357421875,-0.7145538330078125
0.47430419921875,0.4266357421875,-0.7145538330078125
0.4530181884765625,0.389923095703125,-0.7409210205078125
0.448974609375,0.3883514404296875,-0.791778564453125
0.4481964111328125,0.4185638427734375,-0.78778076171875
0.4463958740234375,0.4303131103515625,-0.7438201904296875
0.4621124267578125,0.515167236328125,-0.7559356689453125
0.4621124267578125,0.515167236328125,-0.7559356689453125
0.4222564697265625,0.4424285888671875,-0.7085418701171875
0.405487060546875,0.5057525634765625,-0.670013427734375
0.3537139892578125,0.4480743408203125,-0.6188507080078125
0.3456573486328125,0.500244140625,-0.569488525390625
0.283599853515625,0.2296142578125,-0.5104827880859375
0.283599853515625,0.2296142578125,-0.5104827880859375
0.307342529296875,0.3641815185546875,-0.5276641845703125
0.302642822265625,0.151763916015625,-0.5041046142578125
0.1400604248046875,-0.05224609375,-0.488067626953125
0.13671875,-0.1029052734375,-0.470733642578125
0.2767333984375,-0.3267974853515625,-0.23333740234375
0.2767333984375,-0.3267974853515625,-0.23333740234375
0.35382080078125,-0.745452880859375,-0.0070037841796875
0.323333740234375,-1.066375732421875,0.174896240234375
0.36004638671875,-1.1094512939453125,0.22125244140625
0.5495147705078125,-1.1664276123046875,0.2047119140625
0.7196807861328125,-1.3799591064453125,0.419219970703125
0.7196807861328125,-1.3799591064453125,0.419219970703125
0.9538116455078125,-1.964324951171875,0.6861724853515625
0.8521575927734375,-1.6079864501953125,0.2882843017578125
0.838897705078125,-1.269927978515625,0.288330078125
0.7869720458984375,-1.4731597900390625,0.413177490234375
0.7750244140625,-1.4874267578125,0.3738555908203125
0.7750244140625,-1.4874267578125,0.3738555908203125
0.7714385986328125,-1.4722137451171875,0.17071533203125
0.712127685546875,-1.7216033935546875,0.1136322021484375
0.708343505859375,-1.9415130615234375,0.027801513671875
0.5975494384765625,-1.9532928466796875,-0.2158050537109375
0.63336181640625,-1.8789520263671875,-0.167572021484375
0.63336181640625,-1.8789520263671875,-0.167572021484375
0.579681396484375,-1.6377410888671875,-0.2520599365234375
0.4289093017578125,-1.25482177734375,-0.3547821044921875
0.3274383544921875,-0.9896392822265625,-0.5166473388671875
0.2067718505859375,-0.92486572265625,-0.700103759765625
0.147674560546875,-0.793701171875,-0.73382568359375
0.147674560546875,-0.793701171875,-0.73382568359375
0.1851806640625,-0.702606201171875,-0.8529815673828125
0.1373291015625,-0.7227783203125,-0.819183349609375
0.1204986572265625,-0.53515625,-0.74359130859375
0.053619384765625,-0.3803558349609375,-0.6142578125
-0.0499114990234375,-0.123565673828125,-0.5594024658203125
-0.0499114990234375,-0.123565673828125,-0.5594024658203125
-0.022369384765625,-0.004486083984375,-0.534088134765625
-0.022186279296875,0.030303955078125,-0.4133453369140625
-0.2320556640625,0.210235595703125,0.303497314453125
-0.1578216552734375,0.087799072265625,0.8052825927734375
-0.1674041748046875,0.1803741455078125,1.1047821044921875
0.3218994140625,0.57781982421875,-0.7038726806640625
0.3172149658203125,0.5987091064453125,-0.725860595703125
0.3043670654296875,0.5528411865234375,-0.7272186279296875
0.28167724609375,0.544891357421875,-0.740814208984375
0.251922607421875,0.5013427734375,-0.7556304931640625
0.251922607421875,0.5013427734375,-0.7556304931640625
0.234832763671875,0.5134124755859375,-0.7622222900390625
0.236053466796875,0.5611572265625,-0.7693634033203125
0.2476959228515625,0.5548553466796875,-0.7901763916015625
0.251068115234375,0.5397796630859375,-0.7799224853515625
0.2455291748046875,0.5577850341796875,-0.7784881591796875
0.2455291748046875,0.5577850341796875,-0.7784881591796875
0.2579498291015625,0.560272216796875,-0.7909698486328125
0.2742462158203125,0.572509765625,-0.8062744140625
0.2698974609375,0.5680999755859375,-0.807342529296875
0.2622222900390625,0.544677734375,-0.80609130859375
0.25677490234375,0.55584716796875,-0.8066253662109375
0.25677490234375,0.55584716796875,-0.8066253662109375
0.2380523681640625,0.5713958740234375,-0.776611328125
0.236480712890625,0.5723724365234375,-0.7707672119140625
