XAccel,YAccel,ZAccel
0.4202880859375,-0.283233642578125,-0.82598876953125
0.3785858154296875,-0.4054718017578125,-0.9404144287109375
0.3629150390625,-0.3782958984375,-0.950836181640625
0.3629150390625,-0.3782958984375,-0.950836181640625
0.4148712158203125,-0.364349365234375,-0.9352569580078125
0.43585205078125,-0.3695220947265625,-0.9007415771484375
0.479888916015625,-0.347869873046875,-0.9116363525390625
0.4630584716796875,-0.3186798095703125,-0.8830108642578125
0.3896636962890625,-0.245941162109375,-0.8542022705078125
0.3896636962890625,-0.245941162109375,-0.8542022705078125
0.365203857421875,-0.22119140625,-0.835479736328125
0.3838653564453125,-0.2249908447265625,-0.838104248046875
0.391082763671875,-0.241058349609375,-0.853668212890625
0.38128662109375,-0.2099609375,-0.8659210205078125
0.3576812744140625,-0.194976806640625,-0.86529541015625
0.3576812744140625,-0.194976806640625,-0.86529541015625
0.35504150390625,-0.1964874267578125,-0.8819427490234375
0.3584747314453125,-0.2013397216796875,-0.88043212890625
0.3730621337890625,-0.2012939453125,-0.90460205078125
0.3930511474609375,-0.20172119140625,-0.930633544921875
0.4039306640625,-0.2080078125,-0.93438720703125
0.4039306640625,-0.2080078125,-0.93438720703125
0.3907623291015625,-0.222198486328125,-0.930267333984375
0.369720458984375,-0.241790771484375,-0.921417236328125
0.3869781494140625,-0.2104949951171875,-0.9141693115234375
0.378204345703125,-0.196380615234375,-0.8927764892578125
0.368621826171875,-0.200775146484375,-0.8734283447265625
0.368621826171875,-0.200775146484375,-0.8734283447265625
0.352508544921875,-0.211090087890625,-0.8703155517578125
0.371917724609375,-0.1983642578125,-0.8963165283203125
0.3701629638671875,-0.2022857666015625,-0.9061279296875
0.3556365966796875,-0.22137451171875,-0.90643310546875
0.31866455078125,-0.25714111328125,-0.902313232421875
0.3314666748046875,-0.2522125244140625,-0.9103851318359375
0.3314666748046875,-0.2522125244140625,-0.9103851318359375
0.3782501220703125,-0.2471160888671875,-0.931549072265625
0.3968963623046875,-0.2562713623046875,-0.9312591552734375
0.3865814208984375,-0.2762908935546875,-0.9197845458984375
0.3718414306640625,-0.2578582763671875,-0.9238739013671875
0.3718414306640625,-0.2578582763671875,-0.9238739013671875
0.3594512939453125,-0.2145233154296875,-0.903900146484375
0.33056640625,-0.21954345703125,-0.8995361328125
0.331146240234375,-0.270721435546875,-0.9119110107421875
0.3332061767578125,-0.2068939208984375,-0.917510986328125
0.339752197265625,-0.1064453125,-0.885284423828125
0.339752197265625,-0.1064453125,-0.885284423828125
0.413665771484375,-0.1840972900390625,-0.9424285888671875
0.4730072021484375,-0.2422027587890625,-0.9264984130859375
0.5074005126953125,-0.2526397705078125,-0.87322998046875
0.5100860595703125,-0.269256591796875,-0.9093780517578125
0.5816497802734375,-0.2515106201171875,-1.015045166015625
0.693023681640625,-0.2598114013671875,-1.09228515625
0.693023681640625,-0.2598114013671875,-1.09228515625
0.83447265625,-0.23590087890625,-1.227020263671875
0.975372314453125,-0.2573089599609375,-1.3677978515625
1.0088653564453125,-0.24725341796875,-1.29833984375
1.1351165771484375,-0.4053955078125,-1.290924072265625
