XAccel,YAccel,ZAccel
0.3415985107421875,0.5597991943359375,-0.7626953125
0.328338623046875,0.5299835205078125,-0.776214599609375
0.31292724609375,0.49627685546875,-0.7756195068359375
0.2917633056640625,0.4337158203125,-0.826995849609375
0.259979248046875,0.4018402099609375,-0.84326171875
0.2093658447265625,0.4065093994140625,-0.8006439208984375
0.1935577392578125,0.417633056640625,-0.796478271484375
0.1525726318359375,0.3603363037109375,-0.8359527587890625
0.1336517333984375,0.3006744384765625,-0.9063262939453125
0.1336517333984375,0.3006744384765625,-0.9063262939453125
0.1826629638671875,0.2941131591796875,-0.909423828125
0.1433868408203125,0.46240234375,-0.9460906982421875
0.165008544921875,0.432708740234375,-0.997589111328125
0.1456451416015625,0.609619140625,-1.176483154296875
0.117889404296875,0.451995849609375,-0.966583251953125
0.117889404296875,0.451995849609375,-0.966583251953125
0.05596923828125,0.3773193359375,-0.8570556640625
0.0492095947265625,0.433258056640625,-0.887237548828125
0.0452423095703125,0.412689208984375,-0.93328857421875
0.031402587890625,0.3439788818359375,-0.89422607421875
0.022308349609375,0.31610107421875,-0.92230224609375
0.022308349609375,0.31610107421875,-0.92230224609375
-0.090301513671875,0.37994384765625,-1.3834686279296875
-0.196044921875,0.2183380126953125,-0.981536865234375
-0.0755157470703125,0.4960784912109375,-0.7948760986328125
-0.038543701171875,0.2357940673828125,-0.9617156982421875
-0.0526123046875,0.1840057373046875,-1.0046234130859375
-0.0526123046875,0.1840057373046875,-1.0046234130859375
-0.0725555419921875,0.170745849609375,-1.0045166015625
-0.085723876953125,0.1673126220703125,-0.9764404296875
-0.0477294921875,0.20648193359375,-0.98443603515625
-0.045501708984375,0.228912353515625,-0.9809112548828125
-0.0558319091796875,0.2532501220703125,-0.959014892578125
-0.0558319091796875,0.2532501220703125,-0.959014892578125
-0.0894012451171875,0.2179412841796875,-0.983154296875
-0.08197021484375,0.2101898193359375,-0.9854888916015625
-0.07080078125,0.237091064453125,-0.9637298583984375
-0.0720062255859375,0.202972412109375,-0.9638671875
-0.081268310546875,0.1819305419921875,-0.9860687255859375
-0.081268310546875,0.1819305419921875,-0.9860687255859375
-0.08270263671875,0.165374755859375,-0.9803009033203125
-0.0830841064453125,0.1609649658203125,-0.985198974609375
