loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G)
2018-10-13 01:14:39.064 -0400,1,1539407678.000161,42.39111667037233,-72.52710535197754,62.71383,0,148.7109375,3,10,-9999,890144.125549125,0.3163299560546875,0.071533203125,-0.996368408203125,890144.110534125,0.178453781005422,0.3197508775198983,0.01755212413188397,-0.003178770188242197,-0.0009761899709701538,-0.07631829380989075,0.02049615979194641,-0.02621098421514034,-0.01752251386642456,XArbitraryZVertical,-0.005555544979870319,0.1593278795480728,0.08936029672622681,0.9831573963165283,0.3142816424369812,-0.01755122281610966,-0.9491675496101379
2018-10-13 01:14:39.644 -0400,2,1539407678.000161,42.39111667037233,-72.52710535197754,62.71383,0,148.7109375,3,10,-9999,890144.150604125,0.3484954833984375,0.0196380615234375,-0.966705322265625,890144.1355591251,0.1757576678121638,0.3192850508892917,0.01983404197771543,0.2462102770805359,-0.1026651859283447,-0.08203915506601334,0.002503871917724609,0.09136594831943512,-0.04709506034851074,XArbitraryZVertical,-0.004198047332465649,0.159203365445137,0.08821584284305573,0.9832876920700073,0.3138260841369629,-0.01983274146914482,-0.9492733478546143
2018-10-13 01:14:39.868 -0400,3,1539407678.000161,42.39111667037233,-72.52710535197754,62.71383,0,148.7109375,3,10,-9999,890144.1756281251,0.4537811279296875,0.065032958984375,-0.9657440185546875,890144.1606141251,0.1708969529917956,0.3158863580454529,0.0243479624720669,0.244288444519043,-0.1661060750484467,-0.1464210748672485,0.05153930187225342,0.05623642727732658,-0.01716756820678711,XArbitraryZVertical,-0.001444329740479589,0.1577278822660446,0.08618377894163132,0.9837133884429932,0.3105670213699341,-0.02434555627405643,-0.9502396583557129
2018-10-13 01:14:40.000 -0400,4,1539407678.000161,42.39111667037233,-72.52710535197754,62.71383,0,148.7109375,3,10,-9999,890144.2006831251,0.4976959228515625,0.0692291259765625,-0.9327545166015625,890144.1856681251,0.163985184971643,0.3101111983329695,0.02986511710065674,0.3313916623592377,-0.3063167035579681,-0.2247313261032104,0.1487526893615723,0.09489363431930542,-0.01386904716491699,XArbitraryZVertical,0.002056365367025137,0.155107319355011,0.08320744335651398,0.984385073184967,0.3050284385681152,-0.02986067719757557,-0.9518749713897705
2018-10-13 01:14:40.090 -0400,5,1539407678.000161,42.39111667037233,-72.52710535197754,62.71383,0,148.7109375,3,10,-9999,890144.225738125,0.57843017578125,0.0901641845703125,-0.9152069091796875,890144.210693125,0.1535810880481105,0.3006656286086329,0.03667815590981422,0.4634117186069489,-0.4580316543579102,-0.3713041245937347,0.2143733203411102,0.1098816022276878,0.02490121126174927,XArbitraryZVertical,0.006590313743799925,0.1506916880607605,0.07857544720172882,0.9854310154914856,0.2959568500518799,-0.03666993230581284,-0.9544971585273743
2018-10-13 01:14:40.130 -0400,6,1539407678.000161,42.39111667037233,-72.52710535197754,62.71383,0,148.7109375,3,10,-9999,890144.250762125,0.6288909912109375,0.130462646484375,-0.8790435791015625,890144.235748125,0.1369653344086598,0.2872832483504104,0.04752684555638952,0.757585346698761,-0.6715274453163147,-0.5965833067893982,0.2954022586345673,0.1376731395721436,0.04272735118865967,XArbitraryZVertical,0.01366861071437597,0.1443815231323242,0.071098692715168,0.9868698716163635,0.2830279171466827,-0.04750895500183105,-0.9579342603683472
2018-10-13 01:14:40.177 -0400,7,1539407679.000162,42.39111667037233,-72.52710535197754,62.72274,0,148.7109375,3,10,-9999,890144.2758171251,0.6783294677734375,0.079559326171875,-0.8891448974609375,890144.2608031251,0.1117793561339659,0.2682589516585674,0.0673841414750309,1.22884464263916,-0.9082066416740417,-0.85964035987854,0.3743729293346405,0.2095603346824646,0.09737575054168701,XArbitraryZVertical,0.02586514502763748,0.1353078782558441,0.0598251111805439,0.988657534122467,0.2644515335559845,-0.0673331618309021,-0.9620455503463745
2018-10-13 01:14:40.238 -0400,8,1539407679.000162,42.39111667037233,-72.52710535197754,62.72274,0,148.7109375,3,10,-9999,890144.3008721251,0.6574859619140625,0.0784454345703125,-0.899749755859375,890144.2858271251,0.07819194688940692,0.2448444024034008,0.09730596560015665,1.649929046630859,-1.123748302459717,-1.058820009231567,0.4370707869529724,0.1767118126153946,0.07644075155258179,XArbitraryZVertical,0.0434655137360096,0.1237656027078629,0.04468203708529472,0.9903516173362732,0.2412586808204651,-0.097152478992939,-0.9655856490135193
2018-10-13 01:14:40.246 -0400,9,1539407679.000162,42.39111667037233,-72.52710535197754,62.72274,0,148.7109375,3,10,-9999,890144.3258971251,0.6649627685546875,0.1069793701171875,-1.038192749023438,890144.310882125,0.03857350682902394,0.2193126669814061,0.1363705165242903,2.018742561340332,-1.256449699401855,-1.247966051101685,0.4402532577514648,0.221168577671051,0.04868108034133911,XArbitraryZVertical,0.06560497730970383,0.1104681789875031,0.02657998166978359,0.9913557767868042,0.2155389785766602,-0.1359482258558273,-0.9669855237007141
2018-10-13 01:14:40.262 -0400,10,1539407679.000162,42.39111667037233,-72.52710535197754,62.72274,0,148.7109375,3,10,-9999,890144.350952125,0.720733642578125,0.0836029052734375,-1.205307006835938,890144.335906125,-0.006737943658142846,0.1931451443624013,0.1836973597883061,2.336746215820312,-1.413313269615173,-1.442986607551575,0.4762457609176636,0.2896453142166138,-0.07329946756362915,XArbitraryZVertical,0.09161517769098282,0.09570799022912979,0.005504650995135307,0.9911692142486572,0.1887170076370239,-0.1826659590005875,-0.9648932814598083
